EAC,GI,TM,the_date,hour
1.703,77.4333333333333,28.0666666666667,2019-08-12,12
4.022,181.1,30.7166666666667,2019-08-12,13
3.128,143.766666666667,32.6333333333333,2019-08-12,14
1.988,88.7833333333333,31.0166666666667,2019-08-12,15
1.79,88.1666666666667,32.0,2019-08-12,16
1.359,71.7333333333333,31.9666666666667,2019-08-12,17
0.240000000000002,13.7833333333333,29.85,2019-08-12,18
0.029,2.71666666666667,25.3166666666667,2019-08-13,5
0.012,1.51666666666667,25.0,2019-08-13,6
0.035,5.4,25.0,2019-08-13,7
0.04,5.9,25.0,2019-08-13,8
0.262,16.4666666666667,25.0,2019-08-13,9
2.159,96.0333333333333,26.3166666666667,2019-08-13,10
7.689,370.233333333333,34.5,2019-08-13,11
7.569,392.933333333333,41.2333333333333,2019-08-13,12
8.392,444.766666666667,39.9166666666667,2019-08-13,13
8.189,434.816666666667,41.4,2019-08-13,14
6.354,322.483333333333,40.65,2019-08-13,15
3.071,156.033333333333,35.5,2019-08-13,16
0.847000000000001,47.2,31.2333333333333,2019-08-13,17
0.0499999999999972,1.76666666666667,28.8333333333333,2019-08-13,18
0.102,6.83333333333333,26.0,2019-08-14,5
1.618,73.8166666666667,27.7333333333333,2019-08-14,6
3.342,157.3,32.5666666666667,2019-08-14,7
7.878,430.166666666667,41.35,2019-08-14,8
7.079,370.6,41.15,2019-08-14,9
10.729,646.8,47.4333333333333,2019-08-14,10
12.922,830.666666666667,50.8,2019-08-14,11
13.914,926.066666666667,52.5166666666667,2019-08-14,12
11.618,726.85,49.8333333333333,2019-08-14,13
9.925,588.616666666667,47.1833333333333,2019-08-14,14
6.039,315.316666666667,39.7666666666667,2019-08-14,15
5.30199999999999,272.766666666667,39.1,2019-08-14,16
2.20899999999999,116.65,36.0166666666667,2019-08-14,17
0.195000000000007,11.8333333333333,31.9166666666667,2019-08-14,18
0.0,0.2,26.0,2019-08-15,5
0.505,26.2166666666667,26.6833333333333,2019-08-15,6
0.415,23.0666666666667,26.45,2019-08-15,7
0.206,14.8,25.5,2019-08-15,8
1.413,67.35,27.5666666666667,2019-08-15,9
0.613,32.6333333333333,26.2166666666667,2019-08-15,10
1.099,52.1166666666667,26.3333333333333,2019-08-15,11
4.656,213.45,31.5166666666667,2019-08-15,12
8.386,452.2,40.7833333333333,2019-08-15,13
8.754,482.216666666667,45.1166666666667,2019-08-15,14
5.699,297.316666666667,41.6166666666667,2019-08-15,15
3.806,182.816666666667,34.7166666666667,2019-08-15,16
1.071,57.5666666666667,31.9833333333333,2019-08-15,17
0.118000000000002,7.5,29.6166666666667,2019-08-15,18
0.0,0.0333333333333333,25.7,2019-08-16,5
0.014,3.5,25.0,2019-08-16,6
1.116,54.95,26.8166666666667,2019-08-16,7
3.505,163.066666666667,31.55,2019-08-16,8
4.598,221.35,32.8833333333333,2019-08-16,9
8.346,466.866666666667,41.25,2019-08-16,10
8.952,507.116666666667,41.35,2019-08-16,11
10.084,552.25,42.15,2019-08-16,12
10.4,586.183333333333,44.5,2019-08-16,13
8.082,423.183333333333,41.6333333333333,2019-08-16,14
7.665,408.75,43.1166666666667,2019-08-16,15
3.486,172.55,35.9833333333333,2019-08-16,16
1.274,65.9833333333333,31.9,2019-08-16,17
0.0499999999999972,3.58333333333333,29.2666666666667,2019-08-16,18
0.0,0.3,25.0,2019-08-17,5
0.616,33.0333333333333,26.25,2019-08-17,6
2.387,113.283333333333,29.65,2019-08-17,7
3.261,159.166666666667,32.25,2019-08-17,8
3.776,194.3,34.2833333333333,2019-08-17,9
11.286,690.266666666667,50.05,2019-08-17,10
11.433,700.133333333333,47.15,2019-08-17,11
7.672,471.166666666667,45.1333333333333,2019-08-17,12
3.884,186.9,30.2,2019-08-17,13
7.39,395.75,43.25,2019-08-17,14
1.736,81.6666666666667,29.3833333333333,2019-08-17,15
5.039,237.016666666667,32.9666666666667,2019-08-17,16
1.82,91.2166666666667,32.5166666666667,2019-08-17,17
0.244,12.4666666666667,27.8333333333333,2019-08-17,18
0.012,0.8,25.4166666666667,2019-08-18,5
1.704,82.45,28.05,2019-08-18,6
3.44,159.45,32.2666666666667,2019-08-18,7
3.586,164.55,31.75,2019-08-18,8
1.537,77.5333333333333,29.7166666666667,2019-08-18,9
10.512,10.9333333333333,25.0,2019-08-18,10
1.399,64.5833333333333,25.95,2019-08-18,11
3.661,161.933333333333,29.1666666666667,2019-08-18,12
7.098,350.333333333333,37.3833333333333,2019-08-18,13
9.402,509.083333333333,44.1666666666667,2019-08-18,14
5.882,303.833333333333,41.8166666666667,2019-08-18,15
4.76,238.766666666667,37.25,2019-08-18,16
11.483,51.1333333333333,31.7666666666667,2019-08-18,17
0.0,0.116666666666667,27.2,2019-08-18,18
0.01,1.23333333333333,25.0,2019-08-19,5
0.704,36.7666666666667,26.5333333333333,2019-08-19,6
3.336,162.316666666667,31.95,2019-08-19,7
3.717,180.016666666667,35.65,2019-08-19,8
2.371,105.216666666667,29.35,2019-08-19,9
3.311,148.716666666667,30.9166666666667,2019-08-19,10
7.908,401.95,38.3,2019-08-19,11
10.878,654.716666666667,49.5666666666667,2019-08-19,12
4.991,239.116666666667,34.5833333333333,2019-08-19,13
1.623,79.9166666666667,30.8833333333333,2019-08-19,14
1.784,83.1666666666667,29.8833333333333,2019-08-19,15
1.88200000000001,86.4833333333333,28.0833333333333,2019-08-19,16
1.395,62.8833333333333,30.1833333333333,2019-08-19,17
0.054,4.71666666666667,25.15,2019-08-20,5
1.04,55.35,27.25,2019-08-20,6
3.221,159.866666666667,31.7666666666667,2019-08-20,7
5.645,286.383333333333,36.9833333333333,2019-08-20,8
10.849,636.916666666667,50.2333333333333,2019-08-20,9
5.753,288.7,39.2166666666667,2019-08-20,10
9.746,534.1,42.6,2019-08-20,11
6.543,328.016666666667,38.7166666666667,2019-08-20,12
9.38800000000001,505.55,40.1666666666667,2019-08-20,13
7.803,422.766666666667,40.2,2019-08-20,14
5.117,250.916666666667,35.95,2019-08-20,15
2.277,113.316666666667,34.4333333333333,2019-08-20,16
0.650000000000006,33.5833333333333,30.4,2019-08-20,17
0.0150000000000006,1.41666666666667,27.7166666666667,2019-08-20,18
0.018,2.11666666666667,25.2166666666667,2019-08-21,5
0.826,40.1166666666667,25.8,2019-08-21,6
2.914,136.033333333333,29.9833333333333,2019-08-21,7
5.399,258.75,33.5666666666667,2019-08-21,8
7.439,377.8,40.35,2019-08-21,9
9.637,535.783333333333,46.0166666666667,2019-08-21,10
5.091,241.216666666667,36.2166666666667,2019-08-21,11
8.849,467.966666666667,39.2333333333333,2019-08-21,12
8.583,459.866666666667,40.55,2019-08-21,13
6.66,349.783333333333,38.7666666666667,2019-08-21,14
5.322,258.566666666667,36.35,2019-08-21,15
3.393,167.066666666667,35.0,2019-08-21,16
0.808999999999998,43.1,31.65,2019-08-21,17
0.0840000000000032,5.06666666666667,29.4333333333333,2019-08-21,18
0.042,3.75,25.0333333333333,2019-08-22,5
1.571,95.25,28.8166666666667,2019-08-22,6
5.08,272.283333333333,37.55,2019-08-22,7
9.312,509.683333333333,45.4,2019-08-22,8
11.729,716.966666666667,52.8833333333333,2019-08-22,9
8.441,525.016666666667,48.3833333333333,2019-08-22,10
10.722,689.65,51.85,2019-08-22,11
10.944,698.55,49.35,2019-08-22,12
8.126,451.383333333333,43.5666666666667,2019-08-22,13
5.533,283.966666666667,35.9,2019-08-22,14
6.726,355.85,38.7333333333333,2019-08-22,15
4.56099999999999,231.583333333333,37.35,2019-08-22,16
1.12,60.6,32.9333333333333,2019-08-22,17
0.0799999999999983,4.78333333333333,30.4333333333333,2019-08-22,18
0.042,3.73333333333333,26.0166666666667,2019-08-23,5
1.588,83.05,28.2333333333333,2019-08-23,6
4.375,226.1,35.0166666666667,2019-08-23,7
8.874,484.566666666667,44.7833333333333,2019-08-23,8
9.925,579.016666666667,48.9,2019-08-23,9
10.212,614.066666666667,50.6666666666667,2019-08-23,10
7.712,448.333333333333,45.6,2019-08-23,11
3.996,200.15,38.55,2019-08-23,12
8.464,483.25,41.75,2019-08-23,13
6.156,320.733333333333,39.4166666666667,2019-08-23,14
5.91399999999999,309.283333333333,40.4666666666667,2019-08-23,15
3.649,188.1,39.0833333333333,2019-08-23,16
1.18799999999999,63.0333333333333,34.7,2019-08-23,17
0.0480000000000018,3.23333333333333,31.3166666666667,2019-08-23,18
0.027,2.73333333333333,27.0,2019-08-24,5
0.766,42.0333333333333,28.5666666666667,2019-08-24,6
1.959,97.2333333333333,31.5,2019-08-24,7
1.934,91.8833333333333,31.6333333333333,2019-08-24,8
3.275,153.283333333333,32.8166666666667,2019-08-24,9
3.354,156.6,33.4666666666667,2019-08-24,10
2.769,126.833333333333,32.95,2019-08-24,11
3.547,164.783333333333,34.35,2019-08-24,12
1.341,64.1333333333333,31.95,2019-08-24,13
0.853000000000002,43.5166666666667,33.1333333333333,2019-08-24,14
0.449000000000002,25.1833333333333,34.3,2019-08-24,15
0.183999999999997,11.9666666666667,34.0833333333333,2019-08-24,16
0.0399999999999991,4.41666666666667,33.05,2019-08-24,17
0.0,0.0166666666666667,26.0,2019-08-25,5
0.089,7.73333333333333,26.0,2019-08-25,6
0.622,31.2166666666667,26.2333333333333,2019-08-25,7
2.17,97.5333333333333,28.4833333333333,2019-08-25,8
3.648,165.066666666667,32.7,2019-08-25,9
4.327,200.966666666667,33.9333333333333,2019-08-25,10
5.368,256.883333333333,38.8,2019-08-25,11
7.093,364.833333333333,41.6166666666667,2019-08-25,12
7.415,399.533333333333,45.2,2019-08-25,13
10.651,614.066666666667,50.8666666666667,2019-08-25,14
4.603,235.616666666667,40.1666666666667,2019-08-25,15
2.538,127.083333333333,34.1833333333333,2019-08-25,16
1.002,53.6333333333333,31.2666666666667,2019-08-25,17
0.054000000000002,3.28333333333333,28.3833333333333,2019-08-25,18
0.033,3.1,25.0,2019-08-26,5
1.353,87.7166666666667,26.9333333333333,2019-08-26,6
5.511,302.266666666667,36.65,2019-08-26,7
9.37,520.816666666667,45.15,2019-08-26,8
12.258,774.316666666667,51.9833333333333,2019-08-26,9
12.939,864.116666666667,55.25,2019-08-26,10
11.302,737.4,48.2833333333333,2019-08-26,11
8.559,504.15,47.3666666666667,2019-08-26,12
6.279,341.516666666667,37.7666666666667,2019-08-26,13
8.80999999999999,485.116666666667,41.45,2019-08-26,14
6.179,330.066666666667,41.1333333333333,2019-08-26,15
0.292000000000002,17.6,29.65,2019-08-26,16
0.204666666666668,12.661111111111111,28.099999999999998,2019-08-26,17
0.11733333333333398,7.72222222222222,26.55,2019-08-26,18
0.03,2.78333333333333,25.0,2019-08-27,5
1.391,80.45,26.9833333333333,2019-08-27,6
5.261,288.3,36.2833333333333,2019-08-27,7
9.068,496.416666666667,42.8833333333333,2019-08-27,8
10.844,655.966666666667,47.2833333333333,2019-08-27,9
12.144,781.35,54.6666666666667,2019-08-27,10
9.337,551.833333333333,44.0333333333333,2019-08-27,11
12.795,834.466666666667,48.6166666666667,2019-08-27,12
12.256,761.033333333333,45.7666666666667,2019-08-27,13
10.51,615.066666666667,43.5666666666667,2019-08-27,14
6.393,328.5,39.0833333333333,2019-08-27,15
4.72999999999999,246.683333333333,37.8166666666667,2019-08-27,16
1.14400000000001,64.6,33.0166666666667,2019-08-27,17
0.0439999999999969,2.86666666666667,29.9333333333333,2019-08-27,18
0.007,1.38333333333333,27.7666666666667,2019-08-28,5
0.922,51.5,29.1833333333333,2019-08-28,6
3.671,184.083333333333,34.7333333333333,2019-08-28,7
8.199,442.433333333333,43.5333333333333,2019-08-28,8
9.025,526.0,46.1,2019-08-28,9
10.963,698.283333333333,48.75,2019-08-28,10
13.157,902.883333333333,59.4666666666667,2019-08-28,11
13.08,891.866666666667,59.2166666666667,2019-08-28,12
12.043,771.633333333333,54.55,2019-08-28,13
10.167,595.933333333333,47.1333333333333,2019-08-28,14
7.60300000000001,409.966666666667,44.25,2019-08-28,15
4.224,223.483333333333,39.4666666666667,2019-08-28,16
1.13800000000001,61.4833333333333,34.5,2019-08-28,17
0.0300000000000011,2.11666666666667,31.3,2019-08-28,18
0.0,1.48333333333333,27.1,2019-08-29,5
0.792,43.8666666666667,29.7166666666667,2019-08-29,6
1.78,93.4,32.25,2019-08-29,7
7.175,384.383333333333,42.1,2019-08-29,8
4.243,214.75,38.5333333333333,2019-08-29,9
5.969,319.466666666667,41.9833333333333,2019-08-29,10
7.298,395.233333333333,41.65,2019-08-29,11
11.082,679.816666666667,50.9666666666667,2019-08-29,12
4.747,265.166666666667,40.3,2019-08-29,13
5.283,276.35,38.5833333333333,2019-08-29,14
5.486,289.1,38.5,2019-08-29,15
4.46,229.266666666667,37.7333333333333,2019-08-29,16
1.247,66.2333333333333,32.9666666666667,2019-08-29,17
0.0640000000000001,4.0,30.5166666666667,2019-08-29,18
0.006,1.4,27.9333333333333,2019-08-30,5
0.792,43.5833333333333,29.25,2019-08-30,6
2.897,143.883333333333,34.1833333333333,2019-08-30,7
5.409,277.566666666667,38.8666666666667,2019-08-30,8
7.774,426.533333333333,42.1166666666667,2019-08-30,9
6.289,345.916666666667,40.7166666666667,2019-08-30,10
3.081,157.6,34.2666666666667,2019-08-30,11
1.949,90.9,28.45,2019-08-30,12
4.14,201.966666666667,32.2,2019-08-30,13
3.565,175.666666666667,34.05,2019-08-30,14
0.489999999999995,25.0666666666667,29.3333333333333,2019-08-30,15
0.101999999999997,5.33333333333333,27.7666666666667,2019-08-30,16
0.056499999999998496,3.40833333333333,25.88333333333335,2019-08-30,17
0.011,1.48333333333333,24.0,2019-08-31,5
1.399,96.8833333333333,25.7333333333333,2019-08-31,6
5.352,305.566666666667,35.7333333333333,2019-08-31,7
9.778,540.7,43.05,2019-08-31,8
11.956,740.416666666667,48.6,2019-08-31,9
13.195,885.55,55.2,2019-08-31,10
12.256,831.516666666667,54.8666666666667,2019-08-31,11
10.287,629.166666666667,49.2333333333333,2019-08-31,12
9.79900000000001,615.666666666667,52.75,2019-08-31,13
3.642,192.116666666667,39.4333333333333,2019-08-31,14
4.324,229.15,39.2,2019-08-31,15
2.938,153.833333333333,35.6833333333333,2019-08-31,16
1.24600000000001,65.5,33.9,2019-08-31,17
0.0440000000000111,2.8,29.8833333333333,2019-08-31,18
0.006,1.66666666666667,26.0,2019-09-01,5
1.394,85.6,28.8333333333333,2019-09-01,6
5.044,282.433333333333,36.85,2019-09-01,7
9.122,499.916666666667,44.0166666666667,2019-09-01,8
11.648,719.116666666667,51.3,2019-09-01,9
12.892,861.433333333333,56.4333333333333,2019-09-01,10
13.335,938.733333333333,59.3666666666667,2019-09-01,11
10.168,668.483333333333,51.6166666666667,2019-09-01,12
8.767,546.216666666667,50.7166666666667,2019-09-01,13
1.819,95.8666666666667,36.2,2019-09-01,14
0.0660000000000025,6.06666666666667,24.7333333333333,2019-09-01,15
0.0,0.333333333333333,24.3833333333333,2019-09-01,16
0.019,2.3,24.0166666666667,2019-09-02,5
1.854,118.8,28.7833333333333,2019-09-02,6
5.702,317.9,37.95,2019-09-02,7
9.777,544.016666666667,46.1333333333333,2019-09-02,8
11.94,739.25,51.8333333333333,2019-09-02,9
13.165,879.283333333333,55.6166666666667,2019-09-02,10
13.383,932.283333333333,59.2333333333333,2019-09-02,11
11.805,803.933333333333,54.25,2019-09-02,12
11.88,721.383333333333,47.2833333333333,2019-09-02,13
9.95,574.483333333333,44.8333333333333,2019-09-02,14
8.09999999999999,433.333333333333,42.5833333333333,2019-09-02,15
4.595,240.8,38.9333333333333,2019-09-02,16
2.005,100.666666666667,35.5666666666667,2019-09-02,17
0.0819999999999936,4.03333333333333,30.2666666666667,2019-09-02,18
0.03,2.91666666666667,26.0,2019-09-03,5
1.283,69.0333333333333,28.4166666666667,2019-09-03,6
4.692,246.566666666667,35.9666666666667,2019-09-03,7
8.713,478.066666666667,44.3833333333333,2019-09-03,8
8.41,489.033333333333,48.8833333333333,2019-09-03,9
10.188,620.45,46.5166666666667,2019-09-03,10
9.09999999999999,540.566666666667,45.75,2019-09-03,11
10.179,599.983333333333,42.7666666666667,2019-09-03,12
9.654,565.083333333333,44.2,2019-09-03,13
8.17499999999999,431.45,38.4166666666667,2019-09-03,14
2.693,141.6,35.1,2019-09-03,15
0.736000000000004,37.3,31.5,2019-09-03,16
0.817999999999998,38.6666666666667,28.9,2019-09-03,17
0.0690000000000026,3.08333333333333,28.0,2019-09-03,18
0.0,0.816666666666667,25.8333333333333,2019-09-04,5
0.638,36.5,28.0,2019-09-04,6
1.738,90.4166666666667,30.4833333333333,2019-09-04,7
4.714,238.05,36.6833333333333,2019-09-04,8
8.239,467.016666666667,44.1,2019-09-04,9
8.631,477.933333333333,45.3666666666667,2019-09-04,10
4.65,226.483333333333,35.4166666666667,2019-09-04,11
1.618,76.3166666666667,27.5,2019-09-04,12
1.423,64.4,29.2166666666667,2019-09-04,13
1.648,74.0833333333333,29.5166666666667,2019-09-04,14
0.686999999999998,35.5166666666667,26.6,2019-09-04,15
0.891999999999996,42.8333333333333,26.2333333333333,2019-09-04,16
0.891999999999996,40.1333333333333,27.4,2019-09-04,17
0.0470000000000042,2.08333333333333,26.4333333333333,2019-09-04,18
0.0,0.116666666666667,25.0,2019-09-05,5
0.643,36.7166666666667,26.5666666666667,2019-09-05,6
1.219,65.1833333333333,28.5833333333333,2019-09-05,7
3.508,173.916666666667,32.8833333333333,2019-09-05,8
11.456,688.4,49.9333333333333,2019-09-05,9
12.375,795.433333333333,51.1666666666667,2019-09-05,10
5.831,308.783333333333,40.8166666666667,2019-09-05,11
3.27099999999999,156.15,33.0666666666667,2019-09-05,12
6.97499999999999,361.233333333333,35.8166666666667,2019-09-05,13
1.689,82.3666666666667,27.7833333333333,2019-09-05,14
1.597,75.1833333333333,28.1666666666667,2019-09-05,15
3.245,152.55,31.5666666666667,2019-09-05,16
1.9,92.1,31.3166666666667,2019-09-05,17
0.0309999999999988,2.0,27.3166666666667,2019-09-05,18
0.0,0.733333333333333,25.0,2019-09-06,5
1.25,67.0,27.4666666666667,2019-09-06,6
5.154,265.25,35.1,2019-09-06,7
9.535,528.166666666667,45.8333333333333,2019-09-06,8
11.943,742.666666666667,53.45,2019-09-06,9
12.428,814.316666666667,52.2,2019-09-06,10
7.79,456.8,44.7833333333333,2019-09-06,11
9.476,567.016666666667,43.7,2019-09-06,12
10.346,621.9,46.8333333333333,2019-09-06,13
7.741,432.616666666667,45.8166666666667,2019-09-06,14
1.626,80.9833333333333,34.15,2019-09-06,15
1.55,75.1333333333333,31.9333333333333,2019-09-06,16
0.825999999999993,41.95,31.6166666666667,2019-09-06,17
0.0190000000000055,1.13333333333333,29.0333333333333,2019-09-06,18
0.0,0.3,24.7166666666667,2019-09-07,5
1.272,69.3833333333333,26.3333333333333,2019-09-07,6
5.402,297.15,34.7333333333333,2019-09-07,7
9.549,531.483333333333,44.9666666666667,2019-09-07,8
10.967,661.1,48.3833333333333,2019-09-07,9
11.539,722.916666666667,49.3666666666667,2019-09-07,10
13.165,891.8,55.0166666666667,2019-09-07,11
10.574,674.633333333333,52.0,2019-09-07,12
8.099,470.5,43.9666666666667,2019-09-07,13
6.78100000000001,374.133333333333,41.5833333333333,2019-09-07,14
5.618,289.3,37.45,2019-09-07,15
2.84699999999999,148.45,34.85,2019-09-07,16
1.068,56.9333333333333,31.7333333333333,2019-09-07,17
0.0180000000000007,1.23333333333333,29.2333333333333,2019-09-07,18
0.0,0.716666666666667,24.0,2019-09-08,5
1.056,58.7166666666667,25.6666666666667,2019-09-08,6
5.155,284.3,35.75,2019-09-08,7
9.381,521.633333333333,45.3833333333333,2019-09-08,8
11.604,717.816666666667,52.5,2019-09-08,9
12.344,816.933333333333,55.2666666666667,2019-09-08,10
11.27,772.083333333333,56.65,2019-09-08,11
10.214,653.083333333333,49.7166666666667,2019-09-08,12
7.603,450.9,46.4666666666667,2019-09-08,13
7.44699999999999,410.133333333333,41.8833333333333,2019-09-08,14
6.899,368.3,40.8166666666667,2019-09-08,15
3.76799999999999,204.133333333333,36.8,2019-09-08,16
0.841999999999999,49.7,32.5,2019-09-08,17
0.0190000000000055,0.35,29.5166666666667,2019-09-08,18
0.011,1.36666666666667,26.0,2019-09-09,5
0.861,48.8166666666667,27.3,2019-09-09,6
5.059,264.45,34.5333333333333,2019-09-09,7
8.02,438.816666666667,42.1166666666667,2019-09-09,8
10.813,659.466666666667,49.6833333333333,2019-09-09,9
12.143,802.516666666667,53.9833333333333,2019-09-09,10
10.332,658.483333333333,51.8,2019-09-09,11
7.98699999999999,466.816666666667,45.5333333333333,2019-09-09,12
7.353,420.25,45.3,2019-09-09,13
6.76000000000001,355.75,40.4,2019-09-09,14
5.405,275.183333333333,38.85,2019-09-09,15
4.128,213.133333333333,37.3333333333333,2019-09-09,16
1.37700000000001,71.25,33.8333333333333,2019-09-09,17
0.0120000000000005,0.766666666666667,30.2166666666667,2019-09-09,18
0.0,0.966666666666667,27.0,2019-09-10,5
0.741,40.4666666666667,28.25,2019-09-10,6
3.736,192.4,33.2166666666667,2019-09-10,7
6.615,351.383333333333,39.7166666666667,2019-09-10,8
9.109,516.433333333333,45.5166666666667,2019-09-10,9
11.055,705.983333333333,51.2166666666667,2019-09-10,10
10.603,676.933333333333,50.55,2019-09-10,11
7.481,402.566666666667,40.8833333333333,2019-09-10,12
8.875,480.5,41.8166666666667,2019-09-10,13
8.2,450.233333333333,41.1666666666667,2019-09-10,14
4.932,249.466666666667,37.2166666666667,2019-09-10,15
1.56999999999999,82.5333333333333,32.9166666666667,2019-09-10,16
0.38600000000001,21.6833333333333,30.55,2019-09-10,17
0.013,1.53333333333333,25.0166666666667,2019-09-11,5
1.329,82.6,27.9,2019-09-11,6
5.037,283.45,35.7,2019-09-11,7
9.163,509.6,43.3166666666667,2019-09-11,8
11.556,713.05,49.45,2019-09-11,9
12.966,865.783333333333,52.4166666666667,2019-09-11,10
13.324,931.25,56.1833333333333,2019-09-11,11
13.055,910.566666666667,59.1666666666667,2019-09-11,12
11.225,726.116666666667,54.0666666666667,2019-09-11,13
9.724,564.6,45.5333333333333,2019-09-11,14
3.547,183.216666666667,36.9,2019-09-11,15
3.554,184.1,35.5666666666667,2019-09-11,16
0.832999999999998,44.45,32.3333333333333,2019-09-11,17
0.00400000000000489,0.166666666666667,29.8833333333333,2019-09-11,18
0.006,1.31666666666667,26.05,2019-09-12,5
1.386,77.7833333333333,28.6333333333333,2019-09-12,6
4.806,256.433333333333,36.4666666666667,2019-09-12,7
7.462,407.833333333333,42.4166666666667,2019-09-12,8
7.856,443.633333333333,44.9333333333333,2019-09-12,9
7.482,418.433333333333,45.4333333333333,2019-09-12,10
6.508,358.9,40.95,2019-09-12,11
5.668,296.216666666667,39.55,2019-09-12,12
9.374,544.716666666667,45.1333333333333,2019-09-12,13
9.883,581.133333333333,46.8,2019-09-12,14
6.422,348.35,43.0666666666667,2019-09-12,15
3.13500000000001,166.433333333333,38.6833333333333,2019-09-12,16
0.696000000000012,39.9666666666667,33.65,2019-09-12,17
0.00600000000000023,0.0666666666666667,30.6,2019-09-12,18
0.003,1.16666666666667,27.0,2019-09-13,5
0.971,53.3166666666667,28.5166666666667,2019-09-13,6
3.29,169.983333333333,33.8666666666667,2019-09-13,7
4.293,227.216666666667,37.4,2019-09-13,8
8.377,477.966666666667,46.5333333333333,2019-09-13,9
9.575,577.233333333333,49.5166666666667,2019-09-13,10
9.85,590.633333333333,47.8666666666667,2019-09-13,11
11.926,774.416666666667,53.1666666666667,2019-09-13,12
6.006,350.283333333333,43.3666666666667,2019-09-13,13
4.13,211.233333333333,37.4,2019-09-13,14
6.56699999999999,351.65,40.6666666666667,2019-09-13,15
3.371,178.583333333333,37.4,2019-09-13,16
0.76400000000001,43.15,32.7333333333333,2019-09-13,17
0.000999999999990564,0.0666666666666667,30.2333333333333,2019-09-13,18
0.0,0.6,27.0,2019-09-14,5
0.505,30.0833333333333,28.0,2019-09-14,6
2.707,136.1,33.0333333333333,2019-09-14,7
3.113,156.833333333333,32.9333333333333,2019-09-14,8
7.25,400.35,39.7333333333333,2019-09-14,9
12.387,799.166666666667,51.45,2019-09-14,10
13.138,906.916666666667,56.6166666666667,2019-09-14,11
10.702,706.466666666667,52.6,2019-09-14,12
11.201,679.933333333333,45.6,2019-09-14,13
10.759,628.766666666667,43.6166666666667,2019-09-14,14
7.59599999999999,411.116666666667,40.95,2019-09-14,15
3.53500000000001,193.783333333333,36.4833333333333,2019-09-14,16
0.899000000000001,50.85,32.6833333333333,2019-09-14,17
0.00600000000000023,0.05,29.95,2019-09-14,18
0.0,0.616666666666667,26.0,2019-09-15,5
1.05,57.8833333333333,27.8166666666667,2019-09-15,6
4.498,243.066666666667,34.7333333333333,2019-09-15,7
8.547,481.533333333333,44.1,2019-09-15,8
10.273,640.816666666667,48.3333333333333,2019-09-15,9
8.495,520.816666666667,45.3833333333333,2019-09-15,10
7.238,423.616666666667,41.5666666666667,2019-09-15,11
5.02999999999999,264.866666666667,37.0666666666667,2019-09-15,12
7.293,385.166666666667,39.6,2019-09-15,13
6.997,368.1,37.4166666666667,2019-09-15,14
4.32099999999999,222.783333333333,34.1333333333333,2019-09-15,15
2.51900000000001,135.716666666667,32.8333333333333,2019-09-15,16
0.841000000000008,50.55,31.0666666666667,2019-09-15,17
0.00799999999999557,0.0166666666666667,28.1666666666667,2019-09-15,18
0.0,0.666666666666667,25.25,2019-09-16,5
0.389,24.8,25.9833333333333,2019-09-16,6
2.076,111.033333333333,30.1833333333333,2019-09-16,7
6.502,348.316666666667,38.8833333333333,2019-09-16,8
8.758,504.55,46.7833333333333,2019-09-16,9
10.102,633.766666666667,49.75,2019-09-16,10
10.608,668.75,50.6666666666667,2019-09-16,11
6.153,323.033333333333,39.9833333333333,2019-09-16,12
5.23999999999999,269.85,36.0833333333333,2019-09-16,13
7.971,438.883333333333,41.75,2019-09-16,14
7.817,421.333333333333,42.1,2019-09-16,15
2.932,153.533333333333,35.4166666666667,2019-09-16,16
0.256999999999991,16.8666666666667,30.15,2019-09-16,17
0.0,0.45,25.05,2019-09-17,5
0.271,18.25,26.3666666666667,2019-09-17,6
3.11,158.166666666667,31.2166666666667,2019-09-17,7
7.658,419.35,40.1166666666667,2019-09-17,8
10.144,601.35,47.5,2019-09-17,9
9.505,573.45,47.0666666666667,2019-09-17,10
12.025,775.7,49.4,2019-09-17,11
10.051,643.6,48.7166666666667,2019-09-17,12
10.143,617.05,46.2,2019-09-17,13
9.321,541.316666666667,43.9333333333333,2019-09-17,14
5.309,278.6,36.8333333333333,2019-09-17,15
2.52200000000001,131.416666666667,34.0833333333333,2019-09-17,16
0.440000000000012,25.7666666666667,30.7833333333333,2019-09-17,17
0.0,0.7,24.2333333333333,2019-09-18,5
0.516,30.85,25.95,2019-09-18,6
5.01,266.183333333333,33.8166666666667,2019-09-18,7
8.906,495.533333333333,40.3666666666667,2019-09-18,8
11.368,703.483333333333,48.9333333333333,2019-09-18,9
12.474,827.25,53.1833333333333,2019-09-18,10
13.548,931.55,52.0333333333333,2019-09-18,11
13.307,906.366666666667,52.55,2019-09-18,12
12.487,803.283333333333,49.8333333333333,2019-09-18,13
10.451,604.95,43.35,2019-09-18,14
7.42,400.483333333333,38.65,2019-09-18,15
3.27499999999999,181.2,34.15,2019-09-18,16
0.644999999999996,37.15,30.35,2019-09-18,17
0.0,0.95,25.0,2019-09-19,5
0.945,50.8333333333333,26.2166666666667,2019-09-19,6
3.455,178.983333333333,30.3666666666667,2019-09-19,7
8.057,443.8,37.8666666666667,2019-09-19,8
11.377,696.9,46.05,2019-09-19,9
12.847,852.666666666667,50.9833333333333,2019-09-19,10
13.474,922.666666666667,51.7666666666667,2019-09-19,11
13.346,894.333333333333,49.9666666666667,2019-09-19,12
